name,price,rating,reviews,checkin_date,checkout_date
Le Belmont Paris,405,8.0,771.0,2025-04-12,2025-04-13
Best Western Ronceray Opéra,195,7.0,1.0,2025-04-12,2025-04-13
citizenM Paris Gare de Lyon,204,8.0,10.0,2025-04-12,2025-04-13
ibis Budget Paris La Villette 19ème,108,7.0,14.0,2025-04-12,2025-04-13
Hotel Clément,197,8.0,2.0,2025-04-12,2025-04-13
Best Western Bretagne Montparnasse,150,8.0,665.0,2025-04-12,2025-04-13
Select Hotel,348,9.0,2.0,2025-04-12,2025-04-13
Magnificent studio - 2P- Quartier latin - Sorbonne,197,7.0,8.0,2025-04-13,2025-04-14
Hotel Cactus,88,7.0,1.0,2025-04-13,2025-04-14
Tipi,86,7.0,3.0,2025-04-13,2025-04-14
Hôtel des Beaux Arts,100,7.0,415.0,2025-04-13,2025-04-14
Motel One Paris-Porte Dorée,110,8.0,7.0,2025-04-13,2025-04-14
Hotel Bel Oranger Gare de Lyon,116,7.0,1.0,2025-04-13,2025-04-14
Grand Hôtel De Paris,89,7.0,4.0,2025-04-13,2025-04-14
Best Western Bretagne Montparnasse,101,8.0,665.0,2025-04-13,2025-04-14
ibis Styles Paris Bercy,124,7.0,9.0,2025-04-13,2025-04-14
Au Pacific Hotel,119,8.0,4.0,2025-04-13,2025-04-14
ibis Paris Bercy Village,115,8.0,4.0,2025-04-13,2025-04-14
Hotel la Perle Montparnasse,88,7.0,1.0,2025-04-13,2025-04-14
Hôtel Exquis,122,8.0,1.0,2025-04-13,2025-04-14
Hôtel Veryste & Spa Paris,167,8.0,914.0,2025-04-13,2025-04-14
Hotel La Manufacture,126,8.0,2.0,2025-04-13,2025-04-14
Rose Bourbon,132,8.0,1.0,2025-04-13,2025-04-14
Hotel Le Clos d'Alésia,71,7.0,1.0,2025-04-13,2025-04-14
Hôtel De La Perdrix Rouge,96,7.0,1.0,2025-04-13,2025-04-14
Chatillon Paris Montparnasse,103,8.0,1.0,2025-04-13,2025-04-14
Hôtel Soft,111,7.0,2.0,2025-04-13,2025-04-14
Hotel Le Richemont,103,8.0,2.0,2025-04-13,2025-04-14
Hôtel Moulin Vert,94,6.0,1.0,2025-04-13,2025-04-14
Hotel Leonard De Vinci 75011,78,6.0,2.0,2025-04-13,2025-04-14
Le Regent Montmartre by Hiphophostels,97,7.0,6.0,2025-04-13,2025-04-14
Hotel Marais Grands Boulevards,169,8.0,1.0,2025-04-13,2025-04-14
Résidence Port Royal - Jardin du Luxembourg,270,9.0,15.0,2025-04-14,2025-04-15
Hôtel Claret Bercy,107,6.0,2.0,2025-04-14,2025-04-15
Grand Hôtel De Paris,96,7.0,4.0,2025-04-14,2025-04-15
WS Louvre - Saint-Roch,147,8.0,508.0,2025-04-14,2025-04-15
Ibis Paris Tour Eiffel Cambronne 15ème,149,7.0,10.0,2025-04-14,2025-04-15
ibis budget Paris Porte De Montmartre,64,6.0,14.0,2025-04-14,2025-04-15
Hotel Mimosa Paris,114,7.0,2.0,2025-04-14,2025-04-15
Hôtel des Métallos,137,7.0,958.0,2025-04-14,2025-04-15
Hotel Aida Opera,161,8.0,3.0,2025-04-14,2025-04-15
Hotel Leonard De Vinci 75011,98,6.0,2.0,2025-04-14,2025-04-15
Hôtel Baldi by Magna Arbor,119,7.0,2.0,2025-04-14,2025-04-15
hotelF1 Paris Porte de Châtillon,63,7.0,17.0,2025-04-14,2025-04-15
ibis Paris Bercy Village,137,8.0,4.0,2025-04-14,2025-04-15
Hôtel Bellevue et du Chariot d'Or,142,7.0,4.0,2025-04-14,2025-04-15
Luxelthe,106,7.0,2.0,2025-04-14,2025-04-15
Hôtel Artemisia Montmartre,255,8.0,524.0,2025-04-14,2025-04-15
Hotel Clément,187,8.0,2.0,2025-04-14,2025-04-15
HotelF1 Paris Saint Ouen Marché Aux Puces,50,6.0,17.0,2025-04-14,2025-04-15
Hotel Vacances Bleues Provinces Opera,226,8.0,5.0,2025-04-14,2025-04-15
ibis Styles Paris Bercy,164,7.0,9.0,2025-04-14,2025-04-15
Auteuil Tour Eiffel,205,8.0,2.0,2025-04-14,2025-04-15
Hotel Villa Romantic & Spa,238,8.0,2.0,2025-04-14,2025-04-15
"Hôtel Hiro, New Hotel 2024",229,8.0,126.0,2025-04-14,2025-04-15
Hôtel Le Walt by Inwood Hotels,340,8.0,488.0,2025-04-14,2025-04-15
ibis Styles Paris Buttes Chaumont,153,8.0,1.0,2025-04-14,2025-04-15
Modern flat - 1BD 4P - Arts et Metiers,243,7.0,6.0,2025-04-15,2025-04-16
Au Pacific Hotel,132,8.0,4.0,2025-04-15,2025-04-16
WS Louvre - Saint-Roch,147,8.0,508.0,2025-04-15,2025-04-16
Hotel Luna Park,72,7.0,6.0,2025-04-15,2025-04-16
Princesse Caroline,192,8.0,913.0,2025-04-15,2025-04-16
Hôtel Claret Bercy,117,6.0,2.0,2025-04-15,2025-04-16
Grand Hôtel De Paris,114,7.0,4.0,2025-04-15,2025-04-16
Ibis Paris Tour Eiffel Cambronne 15ème,149,7.0,10.0,2025-04-15,2025-04-16
ibis Budget Paris La Villette 19ème,89,7.0,14.0,2025-04-15,2025-04-16
ibis Paris Bercy Village,146,8.0,4.0,2025-04-15,2025-04-16
Hôtel Bellevue et du Chariot d'Or,142,7.0,4.0,2025-04-15,2025-04-16
Hôtel Soft,136,7.0,2.0,2025-04-15,2025-04-16
HOTEL DE PARIS MONTPARNASSE,159,8.0,2.0,2025-04-15,2025-04-16
Hotel Aida Opera,177,8.0,3.0,2025-04-15,2025-04-16
Best Western Ronceray Opéra,176,7.0,1.0,2025-04-15,2025-04-16
La Finca Hôtel & Spa,208,8.0,1.0,2025-04-15,2025-04-16
Moris Grands Boulevards,169,8.0,2.0,2025-04-15,2025-04-16
Grand Hôtel du Bel Air,101,7.0,2.0,2025-04-15,2025-04-16
Hotel Mimosa Paris,130,7.0,2.0,2025-04-15,2025-04-16
Appartement moderne Quartier Saint Lazare,118,8.0,50.0,2025-04-15,2025-04-16
Nouvel Hôtel,135,7.0,1.0,2025-04-15,2025-04-16
Garden Saint Martin,137,7.0,2.0,2025-04-15,2025-04-16
Hôtel Stanislas sans ascenseur,107,7.0,752.0,2025-04-15,2025-04-16
Montparnasse Daguerre,169,8.0,2.0,2025-04-15,2025-04-16
Tipi,126,7.0,3.0,2025-04-15,2025-04-16
MAISON LA BOHEME Montmartre Luxury Apart'Hotel,323,9.0,210.0,2025-04-16,2025-04-17
Grand Hôtel De Paris,114,7.0,4.0,2025-04-16,2025-04-17
Au Pacific Hotel,142,8.0,4.0,2025-04-16,2025-04-17
Hôtel Bellevue et du Chariot d'Or,142,7.0,4.0,2025-04-16,2025-04-17
ibis Paris Bercy Village,146,8.0,4.0,2025-04-16,2025-04-17
Hôtel Istria by Magna Arbor,139,8.0,2.0,2025-04-16,2025-04-17
Hôtel Claret Bercy,117,6.0,2.0,2025-04-16,2025-04-17
Ibis Paris Tour Eiffel Cambronne 15ème,149,7.0,10.0,2025-04-16,2025-04-17
Best Western Ronceray Opéra,176,7.0,1.0,2025-04-16,2025-04-17
ibis Paris Bastille Opera,155,8.0,4.0,2025-04-16,2025-04-17
Madrigal,151,8.0,1.0,2025-04-16,2025-04-17
Princesse Caroline,210,8.0,913.0,2025-04-16,2025-04-17
HOTEL DE PARIS MONTPARNASSE,159,8.0,2.0,2025-04-16,2025-04-17
Moris Grands Boulevards,179,8.0,2.0,2025-04-16,2025-04-17
Garden Saint Martin,137,7.0,2.0,2025-04-16,2025-04-17
ibis budget Paris Porte De Montmartre,67,6.0,14.0,2025-04-16,2025-04-17
Avalon Cosy Hotel Paris,188,8.0,1.0,2025-04-16,2025-04-17
Avia Hôtel Saphir Montparnasse,146,7.0,1.0,2025-04-16,2025-04-17
Hôtel Jules & Jim,272,9.0,618.0,2025-04-16,2025-04-17
ibis Budget Paris La Villette 19ème,99,7.0,14.0,2025-04-16,2025-04-17
Hôtel Artemisia Montmartre,246,8.0,524.0,2025-04-16,2025-04-17
Hôtel Stanislas sans ascenseur,107,7.0,752.0,2025-04-16,2025-04-17
Hotel De Suez,214,8.0,2.0,2025-04-16,2025-04-17
Hôtel Veryste & Spa Paris,201,8.0,914.0,2025-04-16,2025-04-17
Oh la la ! Hotel Bar Paris Bastille,216,8.0,945.0,2025-04-16,2025-04-17
Hôtel LEON,220,9.0,226.0,2025-04-17,2025-04-18
Les Artistes,161,9.0,1.0,2025-04-17,2025-04-18
55 Hôtel Montparnasse,97,7.0,2.0,2025-04-17,2025-04-18
Nouvel Hôtel Eiffel,138,7.0,1.0,2025-04-17,2025-04-18
Hotel Cluny Square,154,8.0,2.0,2025-04-17,2025-04-18
Grand Hôtel De Paris,105,7.0,4.0,2025-04-17,2025-04-18
Appartement Saint Germain des Pres,298,,,2025-04-17,2025-04-18
Hôtel des Métallos,137,7.0,958.0,2025-04-17,2025-04-18
Hôtel Bellevue et du Chariot d'Or,142,7.0,4.0,2025-04-17,2025-04-18
Au Pacific Hotel,142,8.0,4.0,2025-04-17,2025-04-18
ibis Paris Bercy Village,137,8.0,4.0,2025-04-17,2025-04-18
Hôtel Claret Bercy,107,6.0,2.0,2025-04-17,2025-04-18
ibis Budget Paris La Villette 19ème,86,7.0,14.0,2025-04-17,2025-04-18
Ibis Paris Tour Eiffel Cambronne 15ème,149,7.0,10.0,2025-04-17,2025-04-18
Avalon Cosy Hotel Paris,171,8.0,1.0,2025-04-17,2025-04-18
Hôtel Soft,130,7.0,2.0,2025-04-17,2025-04-18
citizenM Paris Gare de Lyon,195,8.0,10.0,2025-04-17,2025-04-18
ibis Styles Paris Bercy,164,7.0,9.0,2025-04-17,2025-04-18
ibis Paris Bastille Opera,150,8.0,4.0,2025-04-17,2025-04-18
Citadines Montparnasse Paris,161,8.0,1.0,2025-04-17,2025-04-18
Moris Grands Boulevards,168,8.0,2.0,2025-04-17,2025-04-18
Le Lampika Hôtel,167,8.0,258.0,2025-04-17,2025-04-18
Best Western Ronceray Opéra,176,7.0,1.0,2025-04-17,2025-04-18
Hôtel Artemisia Montmartre,246,8.0,524.0,2025-04-17,2025-04-18
Hôtel Veryste & Spa Paris,201,8.0,914.0,2025-04-17,2025-04-18
Hôtel LEON,239,9.0,226.0,2025-04-18,2025-04-19
Grand Hôtel De Paris,87,7.0,4.0,2025-04-18,2025-04-19
Hôtel Claret Bercy,98,6.0,2.0,2025-04-18,2025-04-19
ibis Budget Paris La Villette 19ème,86,7.0,14.0,2025-04-18,2025-04-19
Kopster Hotel Paris Porte de Versailles,139,8.0,573.0,2025-04-18,2025-04-19
Hôtel Albert 1er Paris Lafayette,175,7.0,1.0,2025-04-18,2025-04-19
Hôtel Bellevue et du Chariot d'Or,152,7.0,4.0,2025-04-18,2025-04-19
"Paris, Opéra 2D...pour un séjour magique",259,7.0,7.0,2025-04-18,2025-04-19
citizenM Paris Gare de Lyon,195,8.0,10.0,2025-04-18,2025-04-19
ibis Styles Paris Bercy,164,7.0,9.0,2025-04-18,2025-04-19
ibis Paris La Villette Cité des Sciences 19ème,104,7.0,2.0,2025-04-18,2025-04-19
Princesse Caroline,210,8.0,913.0,2025-04-18,2025-04-19
Best Western Ronceray Opéra,174,7.0,1.0,2025-04-18,2025-04-19
Okko Hotels Paris Porte De Versailles,130,8.0,1.0,2025-04-18,2025-04-19
Hôtel Soft,136,7.0,2.0,2025-04-18,2025-04-19
Montparnasse Daguerre,169,8.0,2.0,2025-04-18,2025-04-19
Hotel Esmeralda,173,7.0,1.0,2025-04-18,2025-04-19
Elysees Niel Hotel,156,8.0,1.0,2025-04-18,2025-04-19
ibis Paris Bercy Village,148,8.0,4.0,2025-04-18,2025-04-19
Mercure Paris 17 Batignolles,168,8.0,1.0,2025-04-18,2025-04-19
Les Artistes,247,9.0,1.0,2025-04-18,2025-04-19
ibis Paris Grands Boulevards Opéra 9e,187,8.0,2.0,2025-04-18,2025-04-19
ibis Paris Alesia Montparnasse,120,7.0,3.0,2025-04-18,2025-04-19
Best Western Plus Hotel Sydney Opera,227,9.0,1.0,2025-04-18,2025-04-19
Mama Shelter Paris West,146,8.0,1.0,2025-04-18,2025-04-19
Hôtel LEON,239,9.0,226.0,2025-04-19,2025-04-20
Au Pacific Hotel,142,8.0,4.0,2025-04-19,2025-04-20
Hôtel Claret Bercy,125,6.0,2.0,2025-04-19,2025-04-20
ibis Paris La Villette Cité des Sciences 19ème,98,7.0,2.0,2025-04-19,2025-04-20
Hôtel Albert 1er Paris Lafayette,175,7.0,1.0,2025-04-19,2025-04-20
Kopster Hotel Paris Porte de Versailles,139,8.0,573.0,2025-04-19,2025-04-20
ibis Styles Paris Bercy,164,7.0,9.0,2025-04-19,2025-04-20
citizenM Paris Gare de Lyon,195,8.0,10.0,2025-04-19,2025-04-20
Okko Hotels Paris Porte De Versailles,130,8.0,1.0,2025-04-19,2025-04-20
Princesse Caroline,210,8.0,913.0,2025-04-19,2025-04-20
Best Western Ronceray Opéra,174,7.0,1.0,2025-04-19,2025-04-20
HotelF1 Paris Saint Ouen Marché Aux Puces,45,6.0,17.0,2025-04-19,2025-04-20
ibis Paris Alesia Montparnasse,120,7.0,3.0,2025-04-19,2025-04-20
Best Western Plus Hotel Sydney Opera,227,9.0,1.0,2025-04-19,2025-04-20
Garden Saint Martin,137,7.0,2.0,2025-04-19,2025-04-20
ibis Budget Paris La Villette 19ème,95,7.0,14.0,2025-04-19,2025-04-20
Mercure Paris 15 Porte de Versailles,138,7.0,387.0,2025-04-19,2025-04-20
Grand Hôtel du Bel Air,107,7.0,2.0,2025-04-19,2025-04-20
Montparnasse Daguerre,175,8.0,2.0,2025-04-19,2025-04-20
Grand Hotel Lafayette,214,8.0,1.0,2025-04-19,2025-04-20
L'Ouest Hotel,186,8.0,2.0,2025-04-19,2025-04-20
Hôtel International Paris,174,8.0,711.0,2025-04-19,2025-04-20
ibis Paris Bercy Village,157,8.0,4.0,2025-04-19,2025-04-20
"Hôtel Hiro, New Hotel 2024",229,8.0,126.0,2025-04-19,2025-04-20
Best Western Bretagne Montparnasse,150,8.0,665.0,2025-04-19,2025-04-20
Résidence Port Royal - Jardin du Luxembourg,270,9.0,15.0,2025-04-20,2025-04-21
Nouvel Hôtel Eiffel,120,7.0,1.0,2025-04-20,2025-04-21
Motel One Paris-Porte Dorée,110,8.0,7.0,2025-04-20,2025-04-21
Tipi,86,7.0,3.0,2025-04-20,2025-04-21
Hôtel Galileo Champs Elysées,172,8.0,1.0,2025-04-20,2025-04-21
Hôtel des Beaux Arts,100,7.0,415.0,2025-04-20,2025-04-21
Grand Hôtel De Paris,72,7.0,4.0,2025-04-20,2025-04-21
WS Louvre - Saint-Roch,136,8.0,508.0,2025-04-20,2025-04-21
Hôtel De La Perdrix Rouge,96,7.0,1.0,2025-04-20,2025-04-21
Hôtel Albert 1er Paris Lafayette,150,7.0,1.0,2025-04-20,2025-04-21
Hôtel Claret Bercy,98,6.0,2.0,2025-04-20,2025-04-21
ibis Budget Paris La Villette 19ème,71,7.0,14.0,2025-04-20,2025-04-21
Moris Grands Boulevards,140,8.0,2.0,2025-04-20,2025-04-21
ibis Paris La Villette Cité des Sciences 19ème,94,7.0,2.0,2025-04-20,2025-04-21
Hôtel des Métallos,127,7.0,958.0,2025-04-20,2025-04-21
Hôtel Maison Traversière,156,8.0,256.0,2025-04-20,2025-04-21
Hôtel du Roussillon,80,7.0,1.0,2025-04-20,2025-04-21
Hôtel Juliette,98,7.0,1.0,2025-04-20,2025-04-21
Elysees Niel Hotel,126,8.0,1.0,2025-04-20,2025-04-21
Grand Hôtel Des Gobelins,128,8.0,2.0,2025-04-20,2025-04-21
Hotel Viator - Gare de Lyon,149,8.0,2.0,2025-04-20,2025-04-21
Kyriad Hotel XIII Italie Gobelins,119,7.0,4.0,2025-04-20,2025-04-21
ibis Styles Paris Bercy,154,7.0,9.0,2025-04-20,2025-04-21
citizenM Paris Gare de Lyon,177,8.0,10.0,2025-04-20,2025-04-21
Hotel Paix Republique,142,8.0,2.0,2025-04-20,2025-04-21
Hôtel LEON,220,9.0,226.0,2025-04-21,2025-04-22
Hotel Daval,73,6.0,590.0,2025-04-21,2025-04-22
55 Hôtel Montparnasse,92,7.0,2.0,2025-04-21,2025-04-22
Hotel Terminus Lyon,109,7.0,3.0,2025-04-21,2025-04-22
Appartement Rive Gauche,338,,,2025-04-21,2025-04-22
Hotel Leonard De Vinci 75011,78,6.0,2.0,2025-04-21,2025-04-22
Hôtel Moulin Vert,88,6.0,1.0,2025-04-21,2025-04-22
Hôtel Gabbie,167,8.0,233.0,2025-04-21,2025-04-22
Nouvel Hôtel Eiffel,132,7.0,1.0,2025-04-21,2025-04-22
Hotel Cactus,88,7.0,1.0,2025-04-21,2025-04-22
Hôtel Artemisia Montmartre,197,8.0,524.0,2025-04-21,2025-04-22
Hotel Andréa,138,7.0,1.0,2025-04-21,2025-04-22
Hotel Bel Oranger Gare de Lyon,116,7.0,1.0,2025-04-21,2025-04-22
Hotel Ekta Champs Elysées,167,8.0,1.0,2025-04-21,2025-04-22
Hotel la Perle Montparnasse,88,7.0,1.0,2025-04-21,2025-04-22
Le Regent Montmartre by Hiphophostels,97,7.0,6.0,2025-04-21,2025-04-22
Hotel La Manufacture,126,8.0,2.0,2025-04-21,2025-04-22
Grand Hôtel De Paris,74,7.0,4.0,2025-04-21,2025-04-22
B&B HOTEL Paris Porte des Lilas,61,7.0,14.0,2025-04-21,2025-04-22
Avalon Cosy Hotel Paris,127,8.0,1.0,2025-04-21,2025-04-22
Hôtel Claret Bercy,107,6.0,2.0,2025-04-21,2025-04-22
Hotel Cluny Square,138,8.0,2.0,2025-04-21,2025-04-22
Hôtel Sanso by HappyCulture,128,8.0,4.0,2025-04-21,2025-04-22
Hotel Clément,147,8.0,2.0,2025-04-21,2025-04-22
ibis Styles Paris Bercy,124,7.0,9.0,2025-04-21,2025-04-22
Beautiful Apartment - 1BD for 4P - Quartier Latin,252,8.0,13.0,2025-04-22,2025-04-23
Grand Hôtel De Paris,87,7.0,4.0,2025-04-22,2025-04-23
Maison Du Pré,107,7.0,2.0,2025-04-22,2025-04-23
Hôtel Claret Bercy,116,6.0,2.0,2025-04-22,2025-04-23
ibis Budget Paris La Villette 19ème,89,7.0,14.0,2025-04-22,2025-04-23
Hôtel Bellevue et du Chariot d'Or,142,7.0,4.0,2025-04-22,2025-04-23
Kopster Hotel Paris Porte de Versailles,139,8.0,573.0,2025-04-22,2025-04-23
Luxelthe,106,7.0,2.0,2025-04-22,2025-04-23
ibis Styles Paris Bercy,164,7.0,9.0,2025-04-22,2025-04-23
ibis Paris Bercy Village,146,8.0,4.0,2025-04-22,2025-04-23
Hotel Leonard De Vinci 75011,96,6.0,2.0,2025-04-22,2025-04-23
WS Louvre - Saint-Roch,168,8.0,508.0,2025-04-22,2025-04-23
Hotel Aida Opera,169,8.0,3.0,2025-04-22,2025-04-23
Hotel Restaurant Au Boeuf Couronné,121,8.0,2.0,2025-04-22,2025-04-23
Verlain,127,8.0,1.0,2025-04-22,2025-04-23
Best Western Ronceray Opéra,167,7.0,1.0,2025-04-22,2025-04-23
Hôtel Veryste & Spa Paris,196,8.0,914.0,2025-04-22,2025-04-23
55 Hôtel Montparnasse,132,7.0,2.0,2025-04-22,2025-04-23
Best Western Plus Hotel Sydney Opera,209,9.0,1.0,2025-04-22,2025-04-23
Le Regent Montmartre by Hiphophostels,132,7.0,6.0,2025-04-22,2025-04-23
Madrigal,151,8.0,1.0,2025-04-22,2025-04-23
Hôtel Soft,136,7.0,2.0,2025-04-22,2025-04-23
Hôtel Neptune Place d'Italie,110,7.0,2.0,2025-04-22,2025-04-23
Les Artistes,224,9.0,1.0,2025-04-22,2025-04-23
Hotel Paix Republique,160,8.0,2.0,2025-04-22,2025-04-23
Hotel Trianon Rive Gauche,222,8.0,4.0,2025-04-23,2025-04-24
Hôtel Veryste & Spa Paris,173,8.0,914.0,2025-04-23,2025-04-24
Grand Hôtel De Paris,105,7.0,4.0,2025-04-23,2025-04-24
Hotel Luna Park,72,7.0,6.0,2025-04-23,2025-04-24
Maison Du Pré,107,7.0,2.0,2025-04-23,2025-04-24
Hôtel Bellevue et du Chariot d'Or,142,7.0,4.0,2025-04-23,2025-04-24
ibis Paris Bercy Village,146,8.0,4.0,2025-04-23,2025-04-24
Hôtel Claret Bercy,116,6.0,2.0,2025-04-23,2025-04-24
Best Western Ronceray Opéra,167,7.0,1.0,2025-04-23,2025-04-24
ibis Styles Paris Bercy,164,7.0,9.0,2025-04-23,2025-04-24
WS Louvre - Saint-Roch,168,8.0,508.0,2025-04-23,2025-04-24
Hôtel Istria by Magna Arbor,139,8.0,2.0,2025-04-23,2025-04-24
Kopster Hotel Paris Porte de Versailles,139,8.0,573.0,2025-04-23,2025-04-24
Les Artistes,213,9.0,1.0,2025-04-23,2025-04-24
Hotel Le Rocroy,167,8.0,1.0,2025-04-23,2025-04-24
Hôtel Soft,136,7.0,2.0,2025-04-23,2025-04-24
ibis Paris Bastille Opera,155,8.0,4.0,2025-04-23,2025-04-24
Hôtel Exquis,158,8.0,1.0,2025-04-23,2025-04-24
Le Regent Montmartre by Hiphophostels,132,7.0,6.0,2025-04-23,2025-04-24
Hotel Paix Republique,160,8.0,2.0,2025-04-23,2025-04-24
Hôtel Stanislas sans ascenseur,107,7.0,752.0,2025-04-23,2025-04-24
Princesse Caroline,211,8.0,913.0,2025-04-23,2025-04-24
Ibis Paris Tour Eiffel Cambronne 15ème,163,7.0,10.0,2025-04-23,2025-04-24
Hotel Mimosa Paris,129,7.0,2.0,2025-04-23,2025-04-24
Hotel Cactus,121,7.0,1.0,2025-04-23,2025-04-24
Port Royal Hotel,112,7.0,4.0,2025-04-24,2025-04-25
Nouvel Hôtel Eiffel,149,7.0,1.0,2025-04-24,2025-04-25
Les Artistes,196,9.0,1.0,2025-04-24,2025-04-25
Hotel Cluny Square,157,8.0,2.0,2025-04-24,2025-04-25
Hôtel Bellevue et du Chariot d'Or,142,7.0,4.0,2025-04-24,2025-04-25
40m2 Eglise Notre Dame de Lorette,170,,,2025-04-24,2025-04-25
ibis Paris Bercy Village,137,8.0,4.0,2025-04-24,2025-04-25
Le Lampika Hôtel,155,8.0,258.0,2025-04-24,2025-04-25
Kopster Hotel Paris Porte de Versailles,139,8.0,573.0,2025-04-24,2025-04-25
Hôtel Claret Bercy,108,6.0,2.0,2025-04-24,2025-04-25
Hotel Clément,147,8.0,2.0,2025-04-24,2025-04-25
Grand Hôtel De Paris,105,7.0,4.0,2025-04-24,2025-04-25
D'win,157,7.0,1.0,2025-04-24,2025-04-25
ibis Styles Paris Bercy,164,7.0,9.0,2025-04-24,2025-04-25
Chouchou Hotel,276,8.0,1.0,2025-04-24,2025-04-25
Hôtel Soft,130,7.0,2.0,2025-04-24,2025-04-25
Best Western Ronceray Opéra,167,7.0,1.0,2025-04-24,2025-04-25
Grand Hotel Lafayette,197,8.0,1.0,2025-04-24,2025-04-25
Princesse Caroline,211,8.0,913.0,2025-04-24,2025-04-25
Mercure Paris Gare De Lyon TGV,203,8.0,3.0,2025-04-24,2025-04-25
ibis Styles Paris Buttes Chaumont,148,8.0,1.0,2025-04-24,2025-04-25
Moris Grands Boulevards,169,8.0,2.0,2025-04-24,2025-04-25
WS Louvre - Saint-Roch,168,8.0,508.0,2025-04-24,2025-04-25
Atelier Montparnasse Hôtel,113,7.0,1.0,2025-04-24,2025-04-25
Mercure Paris Pigalle Sacre Coeur,160,8.0,1.0,2025-04-24,2025-04-25
Hôtel LEON,239,9.0,226.0,2025-04-25,2025-04-26
Les Artistes,167,9.0,1.0,2025-04-25,2025-04-26
Grand Hôtel De Paris,96,7.0,4.0,2025-04-25,2025-04-26
ibis Paris Bercy Village,124,8.0,4.0,2025-04-25,2025-04-26
Princesse Caroline,196,8.0,913.0,2025-04-25,2025-04-26
Hôtel Claret Bercy,100,6.0,2.0,2025-04-25,2025-04-26
Ibis Paris Tour Eiffel Cambronne 15ème,129,7.0,10.0,2025-04-25,2025-04-26
ibis Budget Paris La Villette 19ème,83,7.0,14.0,2025-04-25,2025-04-26
Maison ELLE Paris,215,8.0,806.0,2025-04-25,2025-04-26
Hôtel Bellevue et du Chariot d'Or,142,7.0,4.0,2025-04-25,2025-04-26
D'win,157,7.0,1.0,2025-04-25,2025-04-26
Okko Hotels Paris Porte De Versailles,130,8.0,1.0,2025-04-25,2025-04-26
Kopster Hotel Paris Porte de Versailles,139,8.0,573.0,2025-04-25,2025-04-26
Hôtel Paris Vaugirard,110,8.0,4.0,2025-04-25,2025-04-26
Best Western Ronceray Opéra,167,7.0,1.0,2025-04-25,2025-04-26
Mercure Tour Eiffel Grenelle,159,8.0,1.0,2025-04-25,2025-04-26
ibis Styles Paris Buttes Chaumont,142,8.0,1.0,2025-04-25,2025-04-26
ibis Paris La Villette Cité des Sciences 19ème,99,7.0,2.0,2025-04-25,2025-04-26
Hotel Bel Oranger Gare de Lyon,146,7.0,1.0,2025-04-25,2025-04-26
ibis Paris Gare De L'Est TGV,124,7.0,1.0,2025-04-25,2025-04-26
Mama Shelter Paris West,146,8.0,1.0,2025-04-25,2025-04-26
ibis Paris Gare de Lyon Ledru Rollin,157,8.0,2.0,2025-04-25,2025-04-26
B&B HOTEL Paris 17 Batignolles,119,8.0,14.0,2025-04-25,2025-04-26
Hotel Terminus Lyon,167,7.0,3.0,2025-04-25,2025-04-26
Montparnasse Daguerre,169,8.0,2.0,2025-04-25,2025-04-26
Hôtel LEON,239,9.0,226.0,2025-04-26,2025-04-27
Grand Hôtel De Paris,111,7.0,4.0,2025-04-26,2025-04-27
Hôtel des Métallos,137,7.0,958.0,2025-04-26,2025-04-27
ibis Paris Bercy Village,129,8.0,4.0,2025-04-26,2025-04-27
Princesse Caroline,196,8.0,913.0,2025-04-26,2025-04-27
ibis Budget Paris La Villette 19ème,82,7.0,14.0,2025-04-26,2025-04-27
ibis Paris Bastille Opera,142,8.0,4.0,2025-04-26,2025-04-27
Hôtel Claret Bercy,125,6.0,2.0,2025-04-26,2025-04-27
Ibis Paris Tour Eiffel Cambronne 15ème,153,7.0,10.0,2025-04-26,2025-04-27
ibis Styles Paris Bercy,161,7.0,9.0,2025-04-26,2025-04-27
Kopster Hotel Paris Porte de Versailles,139,8.0,573.0,2025-04-26,2025-04-27
Best Western Ronceray Opéra,167,7.0,1.0,2025-04-26,2025-04-27
ibis Styles Paris Buttes Chaumont,142,8.0,1.0,2025-04-26,2025-04-27
Okko Hotels Paris Porte De Versailles,130,8.0,1.0,2025-04-26,2025-04-27
Hôtel Paris Vaugirard,110,8.0,4.0,2025-04-26,2025-04-27
Hotel Leonard De Vinci 75011,98,6.0,2.0,2025-04-26,2025-04-27
Les Jardins Du Luxembourg,252,9.0,1.0,2025-04-26,2025-04-27
Novotel Paris 14 Porte d'Orléans,126,8.0,4.0,2025-04-26,2025-04-27
ibis Paris La Villette Cité des Sciences 19ème,98,7.0,2.0,2025-04-26,2025-04-27
Montparnasse Daguerre,169,8.0,2.0,2025-04-26,2025-04-27
Hôtel Albert 1er Paris Lafayette,195,7.0,1.0,2025-04-26,2025-04-27
Mercure Paris 17 Batignolles,168,8.0,1.0,2025-04-26,2025-04-27
Auteuil Tour Eiffel,187,8.0,2.0,2025-04-26,2025-04-27
hotelF1 Paris Porte de Châtillon,63,7.0,17.0,2025-04-26,2025-04-27
Madrigal,151,8.0,1.0,2025-04-26,2025-04-27
Hôtel LEON,220,9.0,226.0,2025-04-27,2025-04-28
Les Artistes,144,9.0,1.0,2025-04-27,2025-04-28
Nouvel Hôtel Eiffel,120,7.0,1.0,2025-04-27,2025-04-28
Ibis Paris Gare Montparnasse 15ème,157,7.0,558.0,2025-04-27,2025-04-28
